"","Sample","PC1","PC2","PC3","PC4","PC5","PC6","PC7","Population","Cohort","X1.x","X2.x","X1.y","X2.y"
"756","HG00278",-0.0169226720434353,-0.00203274061819082,-0.00672231130423146,0.000497850300206517,-0.0222467882017855,0.00161122623789238,0.00277114119872721,"FIN","EUR",1.32169375540149,-2.18184960173776,1.32169375540149,-2.18184960173776
"757","HG00280",-0.0170048371532876,-0.0006086150546707,-0.0101556818554294,-0.00385504340137183,-0.0247922819189512,-0.0209629324053357,-0.00699020266797264,"FIN","EUR",0.587078393302406,-2.99118831503724,0.587078393302406,-2.99118831503724
"758","HG00281",-0.0170107276263391,-0.00812080726066057,-0.00218015655198394,0.00833889208892342,-0.02425689901767,0.02421037788394,0.0245677592136649,"FIN","EUR",4.3362389315541,-0.790450756334697,4.3362389315541,-0.790450756334697
"759","HG00282",-0.0169854161574707,-0.00502024083933014,-0.00396880226838964,0.0010106012923215,-0.0292636541835292,0.026052726075052,0.00215899262336883,"FIN","EUR",2.803105827369,-1.37316286648722,2.803105827369,-1.37316286648722
"760","HG00284",-0.0164572866438274,-0.00651869773945335,-0.00127666635542835,0.00176647570462854,-0.0151800502833633,0.000670553415057615,0.0228694663840135,"FIN","EUR",3.34934317964251,-0.575868955791131,3.34934317964251,-0.575868955791131
"761","HG00285",-0.0170837120260442,-0.00451858531571142,-0.00961372824403436,-0.000448496160371291,-0.0202166142097402,0.0295642725490392,-0.00917415845188321,"FIN","EUR",2.52199452399104,-2.66169464993878,2.52199452399104,-2.66169464993878
"762","HG00288",-0.0167251312519698,-0.00429141899527652,-0.0035972672290958,0.00324774854907251,-0.0196388850315496,0.00603725397745116,-0.0321759552904098,"FIN","EUR",2.33990313114173,-1.23777678167011,2.33990313114173,-1.23777678167011
"763","HG00290",-0.0169080818964147,-0.00313296338517409,-0.0115646557638471,0.00553925682590706,-0.0205622794504364,-0.0201813744383479,0.0203556055317181,"FIN","EUR",1.86171235959329,-3.43718039476255,1.86171235959329,-3.43718039476255
"764","HG00304",-0.0171273363664434,-0.00306153265195517,-0.00646835049898858,0.00671093438461385,-0.0263402199506571,0.00171691020175157,-0.0115685913043618,"FIN","EUR",1.89868347235702,-2.10157991945076,1.89868347235702,-2.10157991945076
"765","HG00306",-0.0171573296787873,-0.00221135901051426,-0.0049194403647514,0.00434680614220308,-0.0215081337236199,0.00371393130781096,0.000324750030927525,"FIN","EUR",1.48288062217639,-1.68506128215244,1.48288062217639,-1.68506128215244
"766","HG00308",-0.0170945651581375,-0.00444495479282738,-0.011000931457336,0.000596551336714537,-0.0142186626459497,-0.0189430078681109,-0.00269929659787166,"FIN","EUR",2.51077755724912,-3.05555601352127,2.51077755724912,-3.05555601352127
"767","HG00309",-0.0170682437564816,-0.00356062198274535,-0.00523908394434353,0.00611784290946317,-0.023689616703883,0.0285422393909281,0.00202139571993622,"FIN","EUR",2.12529243784998,-1.75671439069753,2.12529243784998,-1.75671439069753
"768","HG00310",-0.0165879653221496,-0.00370824238330568,-0.00578744408970069,0.00758653703734899,-0.0236622268460943,0.0250779902901398,0.0241537037264967,"FIN","EUR",1.96698064072159,-1.78211283849007,1.96698064072159,-1.78211283849007
"769","HG00311",-0.0167081608168288,-0.00460865049962023,-0.00170548246866013,0.00714729528691974,-0.0264370925997524,0.0238707058525869,0.0275032756790365,"FIN","EUR",2.43948849368165,-0.658803671827454,2.43948849368165,-0.658803671827454
"770","HG00313",-0.0167961557980059,-0.00336117202566955,-0.00223135114321006,0.00196401833563764,-0.0282675987768122,0.0273936462635713,-0.0102741197993449,"FIN","EUR",1.86753851727947,-0.8513151716916,1.86753851727947,-0.8513151716916
"771","HG00315",-0.0169827799034027,-0.00200836682727042,-0.0106271984731272,0.00185544756028356,-0.0188936284263596,0.00111004472103864,0.00263034713129498,"FIN","EUR",1.36501557818609,-3.27671147358086,1.36501557818609,-3.27671147358086
"772","HG00318",-0.0169682528349342,-0.00231652093519326,-0.0104192935815427,0.00105410556362621,-0.0191075164312027,-0.0215753605849239,-0.00332201018709193,"FIN","EUR",1.42520057407951,-3.01397549998998,1.42520057407951,-3.01397549998998
"773","HG00319",-0.0168082289692815,-0.00706174168209135,-0.0074733568510062,0.00361467236174728,-0.0185500024807304,0.00390180011086605,-0.0257444518220064,"FIN","EUR",3.81008308079138,-2.33966773166335,3.81008308079138,-2.33966773166335
"774","HG00320",-0.01690683511023,-0.00385327918503,-0.00555039553023957,0.00830214688574859,-0.0210992962934866,0.00159196920642762,-0.0130349582496925,"FIN","EUR",2.17465063618811,-1.7466468851488,2.17465063618811,-1.7466468851488
"775","HG00321",-0.0166235748911651,-0.00674177533284984,-0.0108176287041588,0.00193636255097667,-0.016269502784375,0.00686795086082027,-0.0140808772551533,"FIN","EUR",3.57049669065152,-3.18721700478951,3.57049669065152,-3.18721700478951
"776","HG00323",-0.01696661378884,-0.00200097238621511,-0.00824751378529258,-0.00223748548616569,-0.0250939611488515,0.00331989439322441,-0.0290756291033894,"FIN","EUR",1.26416435759878,-2.45546802875259,1.26416435759878,-2.45546802875259
"777","HG00324",-0.016930983641126,-0.0033980461416974,-0.00867685635518657,0.00297317159501888,-0.0130122401904632,0.00652827142922481,0.00683283497206397,"FIN","EUR",1.93465846624045,-2.47879375194569,1.93465846624045,-2.47879375194569
"778","HG00325",-0.0167843073184742,-0.00649632986406337,-0.00729675458733835,0.00105802738813332,-0.0289431197190683,0.026521996229872,0.0197173815892925,"FIN","EUR",3.51356287506184,-2.33086216393959,3.51356287506184,-2.33086216393959
"779","HG00326",-0.0167212925246789,-0.0050918794016397,-0.0103005963414246,-0.00219523579745877,-0.0281688015326808,0.0287802866033148,0.0143505675381005,"FIN","EUR",2.74882554933947,-3.03876460967385,2.74882554933947,-3.03876460967385
"780","HG00327",-0.0169713340542637,-0.00371721846613524,-0.00353903259335909,0.00673211060768304,-0.0293909444447042,0.0264306931914239,0.0268404067029008,"FIN","EUR",2.14472848900555,-1.28883320714391,2.14472848900555,-1.28883320714391
"781","HG00328",-0.0165266039274462,-0.00344819884634585,-0.00603937120800064,0.00379445189330289,-0.0233679878558888,-0.000711905971800984,-0.0129466525907206,"FIN","EUR",1.86896108566714,-1.96930957732381,1.86896108566714,-1.96930957732381
"782","HG00329",-0.0170551031416953,-0.00536474874842233,-0.00731236606139371,0.00263221123660414,-0.0259863059163869,0.0294249511218356,-0.0152356333224935,"FIN","EUR",2.98613981683886,-2.19438290747655,2.98613981683886,-2.19438290747655
"783","HG00330",-0.0168898214248408,-0.00546265893503401,-0.00788432273885218,-0.00262476495523555,-0.0183111422033829,0.0041500243368049,0.0182155688072646,"FIN","EUR",3.03831563723413,-2.45466786159788,3.03831563723413,-2.45466786159788
"784","HG00331",-0.0167909796558128,-0.00553972282829906,5.05888080305002e-05,-0.000966160144189866,-0.027609030440473,0.00185611416376193,-0.00211494551162765,"FIN","EUR",3.00822599438317,-0.341717907025183,3.00822599438317,-0.341717907025183
"785","HG00332",-0.0168387288854904,-0.00570797344587752,-0.00143734343216558,0.00677196205299416,-0.0223157200036111,0.0260178085389105,0.000431130533351436,"FIN","EUR",3.09063472013383,-0.673698912231696,3.09063472013383,-0.673698912231696
"786","HG00334",-0.0168255561517672,-0.00199213682700035,-0.00546250645382477,0.00896030639186012,-0.0283663782463395,0.0261395079218002,-0.0238644320178751,"FIN","EUR",1.20737509634454,-1.75971417926041,1.20737509634454,-1.75971417926041
"787","HG00335",-0.0172022691367423,-0.00417865632675578,-0.00574670069966792,0.00257868699523795,-0.0221440785166629,0.00345280545658952,-0.0145380630503743,"FIN","EUR",2.43231270646696,-1.74697785898307,2.43231270646696,-1.74697785898307
"788","HG00336",-0.0173478349853796,-0.00707510107643036,-0.0109197585575551,-0.00234765023057868,-0.0228427619127634,0.00266909700567097,-0.0266639638243142,"FIN","EUR",3.97812167223015,-3.15795990980344,3.97812167223015,-3.15795990980344
"789","HG00337",-0.0168173389172529,-0.00460710881259793,-0.00825683769619568,0.00300911915074572,-0.0205720433923967,0.00341068579097677,-0.00366985901969625,"FIN","EUR",2.50198965494924,-2.394285967371,2.50198965494924,-2.394285967371
"790","HG00338",-0.0168646644959105,-0.00406725924620946,-0.00590344866553409,0.00272484011473797,-0.0193452292670613,0.00326335148759751,-0.0114168727452902,"FIN","EUR",2.32839534736883,-1.96530453919136,2.32839534736883,-1.96530453919136
"791","HG00339",-0.0167770879571135,-0.00394939923230533,-0.012167962272315,-0.00369803217684646,-0.01813890379913,0.0085448605936635,-0.0106693309021824,"FIN","EUR",2.15272068911549,-3.39679218070246,2.15272068911549,-3.39679218070246
"792","HG00341",-0.0172010397251025,-0.00290659427697498,-0.011723277820178,-0.00558027747788668,-0.0213852579186597,-0.018821545836781,-0.0301117810910947,"FIN","EUR",1.79047545802658,-3.30753525495584,1.79047545802658,-3.30753525495584
"793","HG00342",-0.0168154260355806,-0.00651289847607964,-0.00584169681802133,-0.00315345105264781,-0.0338101005997811,0.0268859915526012,-0.0268107055954369,"FIN","EUR",3.43995379162361,-1.74516101132567,3.43995379162361,-1.74516101132567
"794","HG00343",-0.0168885811298788,-0.00112762644987174,-0.00498935024602802,0.00280563647009443,-0.0192486799156279,-0.0232301695830778,-0.00540793816499876,"FIN","EUR",0.788127908010352,-1.57828006055794,0.788127908010352,-1.57828006055794
"795","HG00344",-0.0169325166552486,-0.0030684631690833,-0.00956442016508633,-0.00544345884426208,-0.0269161014336389,-0.0251357464723773,0.0228293104660272,"FIN","EUR",1.83163683864261,-2.90650627075516,1.83163683864261,-2.90650627075516
"796","HG00345",-0.0165498320243196,-0.00457091367730156,-0.00136321889487559,-0.00127813323898305,-0.0287257621961091,0.0263279146031265,-0.0261337446257672,"FIN","EUR",2.37739185020626,-0.599493883004135,2.37739185020626,-0.599493883004135
"797","HG00346",-0.0167412644647911,-0.00260023861946865,-0.00233176859857876,0.0104007842562889,-0.023740354378169,0.0281213581250444,-0.0118242535504041,"FIN","EUR",1.48972134287412,-0.943931579173201,1.48972134287412,-0.943931579173201
"798","HG00349",-0.0168310182970925,-0.00561217251514644,-0.0075586353250225,0.00566784246040138,-0.023517157571233,0.0279223639272856,-0.00366442168024329,"FIN","EUR",2.98260328479869,-2.14681102451695,2.98260328479869,-2.14681102451695
"799","HG00350",-0.0167751219765087,-0.00320819900729532,-0.00696121749257988,-0.00014399641955242,-0.0258697913565519,0.00126084389865027,-0.0015632536952901,"FIN","EUR",1.84830218182249,-2.23207125144412,1.84830218182249,-2.23207125144412
"800","HG00351",-0.0167814371286866,-0.00509230576640274,-0.00668829261805472,0.006602958487984,-0.0227269906380333,0.00540120860507652,-0.0293700582791993,"FIN","EUR",2.82366950513496,-2.20338401905357,2.82366950513496,-2.20338401905357
"801","HG00353",-0.0171084372630938,-0.00463781432767915,-0.0039460712608533,0.00350946255545224,-0.0197854982130874,0.00359292738575868,-0.0321962370225562,"FIN","EUR",2.6420929340917,-1.30089605413177,2.6420929340917,-1.30089605413177
"802","HG00355",-0.0167937726003018,-0.00357721696651764,-0.00543176551779402,-0.00301293523259097,-0.0230778351523405,0.0266254014316479,-0.0122554945735257,"FIN","EUR",2.00222112782523,-1.72259698144007,2.00222112782523,-1.72259698144007
"803","HG00356",-0.0168613113209879,8.9428443066945e-05,-0.00366482055667812,0.00344765452105812,-0.0224858681543761,0.0326267960281112,-0.0184062625546999,"FIN","EUR",0.196270969032145,-1.32536958213718,0.196270969032145,-1.32536958213718
"804","HG00357",-0.0169573856955763,-0.00332987604377401,-0.00561698204423537,0.00690044493717565,-0.0249271953445728,0.00325220415524056,-0.0102173564143561,"FIN","EUR",1.94139607781995,-1.80765702920257,1.94139607781995,-1.80765702920257
"805","HG00358",-0.0173339341052882,-0.00398454102191449,-0.0104040867507535,-0.00260519180331625,-0.0143573012000262,-0.0207843308090463,-0.00368137920410318,"FIN","EUR",2.36699140290726,-2.894506930659,2.36699140290726,-2.894506930659
"806","HG00360",-0.0166819919021063,-0.00270716351659091,-0.00945525598284008,0.00162201181606368,-0.0191686228614649,0.00222651301543692,-0.0128871641739307,"FIN","EUR",1.49809818751714,-2.7222629890633,1.49809818751714,-2.7222629890633
"807","HG00361",-0.0168437505174113,-0.00425739834551925,-0.00728876277416008,0.00909333649589682,-0.0218549062351017,0.00479990069112418,-0.0151747815098314,"FIN","EUR",2.33271759539369,-2.15014972594309,2.33271759539369,-2.15014972594309
"808","HG00362",-0.016568711029429,-0.00337420913328153,-0.0126124885604945,-0.00230521718309806,-0.0216629552580858,0.00533555863939478,0.00209070716611343,"FIN","EUR",1.87149694142932,-3.72679161081024,1.87149694142932,-3.72679161081024
"809","HG00364",-0.0167024469990082,-0.00411464260299362,-0.00675604663330492,0.00649532505496121,-0.0189803796775611,-0.0228893600909918,0.00365020481408799,"FIN","EUR",2.2071284508403,-1.99831903261727,2.2071284508403,-1.99831903261727
"810","HG00365",-0.0168015274237407,-0.00496890249430035,-0.00926655163949948,0.00479890441780138,-0.0211743447585546,0.00485859527957826,0.000494514432634293,"FIN","EUR",2.74281115149794,-2.81066358433068,2.74281115149794,-2.81066358433068
"811","HG00366",-0.0169759833947159,-0.00726132263364231,-0.00873807717276149,0.0121063206304276,-0.0189372639953492,0.0305010813766835,-0.0234985746023056,"FIN","EUR",3.90748230334503,-2.5320816259993,3.90748230334503,-2.5320816259993
"812","HG00367",-0.0171815281644037,-0.00499071568050237,-0.00519186775790991,0.00703149734045681,-0.0172889937653041,0.0311046316235169,-0.0118237723457582,"FIN","EUR",2.82111784531317,-1.56034336081174,2.82111784531317,-1.56034336081174
"813","HG00368",-0.0169747699316998,-0.00505545392562255,-0.00988798673690378,-0.00148047578657608,-0.0226346486927611,0.000506788196762667,-0.00173156413411538,"FIN","EUR",2.76778520893348,-2.77630314155163,2.76778520893348,-2.77630314155163
"814","HG00369",-0.0170386400528179,-0.00444998277662466,-0.00942998427939572,-0.00220986830923442,-0.0204395179515234,0.00387868496649823,0.0208885378703876,"FIN","EUR",2.55419234126638,-2.80948749745512,2.55419234126638,-2.80948749745512
"815","HG00371",-0.0167090177358037,-0.00534638392731764,-0.00368092304446119,-0.00570525706145153,-0.0242956703341767,0.0295442494072935,-0.0113339997419991,"FIN","EUR",2.88674141534432,-1.311039307712,2.88674141534432,-1.311039307712
"816","HG00372",-0.0168805623763704,-0.00576942312436876,-0.00445870757441776,-0.00157590046164707,-0.0282609519723966,0.0244729506302784,0.000938676854827959,"FIN","EUR",3.08459709452903,-1.35649515943105,3.08459709452903,-1.35649515943105
"817","HG00373",-0.0173482894348198,-0.00130297810918275,-0.00764317631973029,0.00813041511966315,-0.0212464604199381,-0.000305062112959995,-0.00777317235664088,"FIN","EUR",1.01205808323681,-2.20474594010332,1.01205808323681,-2.20474594010332
"818","HG00375",-0.0174489964654615,-0.0020322826500077,-0.0117181016139674,-0.00606245262516775,-0.0178803568585322,-0.0225843682657348,0.011208416290792,"FIN","EUR",1.37924913465308,-3.14869506852851,1.37924913465308,-3.14869506852851
"819","HG00376",-0.0167827265909244,-0.0028746375612507,-0.00207122653922165,0.00931632324975435,-0.0314654141741027,0.025957661200599,-0.000389044998511912,"FIN","EUR",1.55816293333397,-0.702572820926319,1.55816293333397,-0.702572820926319
"820","HG00378",-0.0170073763791543,-0.00117365659741186,-0.00533926253613722,0.000381010051499381,-0.0353222504289329,0.00130640172679572,-0.0117757869590085,"FIN","EUR",0.828565762268447,-1.67857947248983,0.828565762268447,-1.67857947248983
"821","HG00379",-0.0170964493045778,-0.0054781855024118,-0.00805009889148249,-0.0030443638451412,-0.0244588260267538,0.026884275947287,0.0212040266898264,"FIN","EUR",2.99987467341125,-2.2389715553324,2.99987467341125,-2.2389715553324
"822","HG00380",-0.0168986507065047,-0.00133881400877888,-0.0109129229248001,0.00565712144711725,-0.0197583301879763,0.00249036131929996,-0.0123596686672332,"FIN","EUR",0.945582113543941,-3.24912675987015,0.945582113543941,-3.24912675987015
"823","HG00381",-0.0170374529681993,-0.0071167731165552,-0.0119524767485233,-0.00349477748224145,-0.00832226542246812,-0.0191222310732726,-0.00920564371461611,"FIN","EUR",3.93559435758675,-3.48721647099865,3.93559435758675,-3.48721647099865
"824","HG00382",-0.0163504481772925,-0.00856483557602612,-0.00114336483255481,0.0085277975647904,-0.0282390817512421,0.0263246128607231,-0.0343975512695964,"FIN","EUR",4.32725411067139,-0.561100012290205,4.32725411067139,-0.561100012290205
"825","HG00383",-0.0169772062986632,-0.00449063077947063,-0.00826260956607153,-0.00234965538282325,-0.0244089186120527,-0.0254255594054137,0.0256594283757556,"FIN","EUR",2.56550950801705,-2.55446569637107,2.56550950801705,-2.55446569637107
"826","HG00384",-0.0167788972564777,-0.00559362783423234,-0.0101610505546844,-0.00222095749242125,-0.0236032132035968,0.00276668058698818,-0.0114717754066576,"FIN","EUR",2.9941415002869,-2.91489188582938,2.9941415002869,-2.91489188582938
"827","HG00403",-0.0174028932980136,-0.0229742126596584,0.0253595175568247,-0.0211387669437837,0.0151351749038212,-0.00260084170401061,-0.0327314495408143,"CHS","EAS",11.8625110341289,6.95812688194514,11.8625110341289,6.95812688194514
"828","HG00404",-0.017854392113493,-0.0213513269985187,0.0219560436301791,-0.0161388836199887,0.0079412795559923,-0.00185804976438902,-0.00278904430105382,"CHS","EAS",11.0809712021409,6.31822225538366,11.0809712021409,6.31822225538366
"829","HG00406",-0.017699465324727,-0.0221772074798411,0.0274510298287269,-0.0164601662298547,0.0071995023067057,0.0214119811689584,-0.0269106768714812,"CHS","EAS",11.378909134117,7.91065740856528,11.378909134117,7.91065740856528
